"","Expiry","Texp","Strike","Bid","Ask","Fwd","CallMid"
"1",20171213,0.0054757015742642,1600,NA,2.11530495930373,2659.97572122217,NA
"2",20171213,0.0054757015742642,1700,NA,1.87673510489669,2659.97572122217,NA
"3",20171213,0.0054757015742642,1750,NA,1.7622884946564,2659.97572122217,NA
"4",20171213,0.0054757015742642,1800,NA,1.65078771374447,2659.97572122217,NA
"5",20171213,0.0054757015742642,1850,NA,1.54204124571424,2659.97572122217,NA
"6",20171213,0.0054757015742642,1900,NA,1.43586961306406,2659.97572122217,NA
"7",20171213,0.0054757015742642,1950,NA,1.33210337955034,2659.97572122217,NA
"8",20171213,0.0054757015742642,2000,NA,1.23058119426461,2659.97572122217,NA
"9",20171213,0.0054757015742642,2050,NA,1.13114778870796,2659.97572122217,NA
"10",20171213,0.0054757015742642,2075,NA,1.08216699243535,2659.97572122217,NA
"11",20171213,0.0054757015742642,2100,NA,1.03365180942873,2659.97572122217,NA
"12",20171213,0.0054757015742642,2125,NA,0.985583523742311,2659.97572122217,NA
"13",20171213,0.0054757015742642,2150,NA,0.937943323242178,2659.97572122217,NA
"14",20171213,0.0054757015742642,2175,NA,0.890712184500587,2659.97572122217,NA
"15",20171213,0.0054757015742642,2200,NA,0.84387073891837,2659.97572122217,NA
"16",20171213,0.0054757015742642,2210,NA,0.825238844136836,2659.97572122217,NA
"17",20171213,0.0054757015742642,2220,NA,0.806664827997412,2659.97572122217,NA
"18",20171213,0.0054757015742642,2225,NA,0.797399112799379,2659.97572122217,NA
"19",20171213,0.0054757015742642,2230,NA,0.788147370350348,2659.97572122217,NA
"20",20171213,0.0054757015742642,2240,NA,0.769685128490426,2659.97572122217,NA
"21",20171213,0.0054757015742642,2250,NA,0.751276734828653,2659.97572122217,NA
"22",20171213,0.0054757015742642,2260,NA,0.73292079354532,2659.97572122217,NA
"23",20171213,0.0054757015742642,2270,NA,0.71461587767962,2659.97572122217,NA
"24",20171213,0.0054757015742642,2275,NA,0.705482098730676,2659.97572122217,NA
"25",20171213,0.0054757015742642,2280,NA,0.69636052520063,2659.97572122217,NA
"26",20171213,0.0054757015742642,2290,NA,0.678153235514851,2659.97572122217,NA
"27",20171213,0.0054757015742642,2300,NA,0.659992464809597,2659.97572122217,NA
"28",20171213,0.0054757015742642,2310,NA,0.641876621396381,2659.97572122217,NA
"29",20171213,0.0054757015742642,2320,NA,0.623804059599108,2659.97572122217,NA
"30",20171213,0.0054757015742642,2325,NA,0.61478347912561,2659.97572122217,NA
"31",20171213,0.0054757015742642,2330,NA,0.60577307480643,2659.97572122217,NA
"32",20171213,0.0054757015742642,2335,NA,0.596772622833114,2659.97572122217,NA
"33",20171213,0.0054757015742642,2340,NA,0.587781895322667,2659.97572122217,NA
